file.name,GP1,GP2,GP3,GP4,GP5,Site,CatalogNo,Museum,AgeC,AgeY,Sex,DeformOriginal,DeformGrade,DeformLRS,METO,APIC,INCA,OMBL,OMBR,ASTL,ASTR,PNBL,PNBR,POSL,POSR,PCTB,ODON,TRFS,PHAR,HYPL,HYPR,PCPL,PCPR,ICCL,ICCR,SQSL,SQSR,SPSL,SPSR,MARL,MARR,TYML,TYMR,FSPL,FSPR,LPFL,LPFR,CIVL,CIVR,PTBL,PTBR,CLNL,CLNR,SOFL,SOFR,FRGL,FRGR,TRSL,TRSR,OPTL,OPTR,ORBL,ORBR,CONL,CONR,JAPL,JAPR,M3UL,M3UR,MENL,MENR,MHBL,MHBR,BUCL,BUCR,M3LL,M3LR,TRML,TRMR,ATAL,ATAR,ATBL,ATBR
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6866,AMNH,6,,4,NO-OBS,999,NO-OBS,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,0,0,0,0,0,0,9,9,0,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6868,AMNH,5,,0,NO-OBS,999,NO-OBS,9,9,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,9,1,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6869,AMNH,6,,4,NO-OBS,999,NO-OBS,9,9,9,0,0,1,1,1,1,1,1,0,0,0,0,0,0,9,9,9,9,1,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,9,9,9,9,1,0,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6873,AMNH,5,,4,NO-OBS,999,NO-OBS,9,9,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9,9,9,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6874,AMNH,6,,0,NO-OBS,999,NO-OBS,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0,0,0,0,0,1,0,0,0,0,0,9,9,0,0,0,2,0,0,1,1,0,9,0,0,0,0,9,9,9,9,0,0,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6875,AMNH,6,,0,NO-OBS,999,NO-OBS,9,9,9,9,9,0,0,1,1,0,0,0,0,0,1,0,0,9,9,9,0,0,9,0,9,0,0,0,0,1,0,9,9,0,0,0,1,0,0,0,0,0,9,0,0,0,0,9,9,9,9,9,9,9,9,0,0,1,1,0,0,9,9,0,0,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6876,AMNH,6,,0,NO-OBS,999,NO-OBS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6877,AMNH,6,,0,NO-OBS,999,NO-OBS,0,0,0,9,9,9,9,0,0,9,1,0,0,0,0,0,0,9,9,9,9,0,0,0,0,9,9,0,9,0,0,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6877,AMNH,6,,0,NO-OBS,999,NO-OBS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,9,0,9,0,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6878,AMNH,6,,4,NO-OBS,999,NO-OBS,9,9,9,0,0,0,0,0,0,0,0,9,9,9,0,0,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1,0,9,9,0,0,0,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6879,AMNH,6,,4,NO-OBS,999,NO-OBS,9,9,0,0,0,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6880,AMNH,6,,0,NO-OBS,999,NO-OBS,9,9,9,0,9,0,0,1,1,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,9,9,0,0,9,0,0,0,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6881,AMNH,6,,4,NO-OBS,999,NO-OBS,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,9,9,9,0,9,0,0,0,9,9,9,9,9,9,0,0,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6882,AMNH,6,,0,NO-OBS,999,NO-OBS,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,0,0,0,0,9,9,9,9,1,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6883,AMNH,6,,0,NO-OBS,999,NO-OBS,9,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,9,9,9,0,9,0,9,0,9,0,0,0,9,9,0,0,0,0,0,0,1,1,9,9,9,9,0,0,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6886,AMNH,6,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6887,AMNH,6,,0,NO-OBS,999,NO-OBS,9,9,9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1,1,9,9,0,0,0,0,9,9,9,9,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6888,AMNH,6,,4,NO-OBS,999,NO-OBS,9,9,9,9,9,9,9,1,0,1,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,2,0,0,0,1,0,9,9,9,9,0,0,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC3Rv3.csv,NA,AR,NAL,IP,Point Barrow - recent,Barrow,6891,AMNH,6,,0,NO-OBS,999,NO-OBS,9,9,9,9,9,0,0,0,0,9,9,9,9,9,9,9,9,1,1,9,9,0,0,1,0,9,9,9,9,9,9,9,9,0,0,0,2,0,0,0,0,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Cumberland Sound,242692,O4,6,,0,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,2,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Cumberland Sound,242696,O4,6,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,1,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,1,0,0,0,1,1,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Cumberland Sound,242703,O4,6,,4,NO-OBS,999,NO-OBS,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,1,0,9,0,0,1,9,0,9,0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Cumberland Sound,242705,O4,6,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Cumberland Sound,242830,O4,6,,4,NO-OBS,999,NO-OBS,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,9,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Cumberland Sound,242834,O4,6,,0,NO-OBS,999,NO-OBS,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,0,9,0,9,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Cape Dorset,C-040,CMC,6,,4,NO-OBS,999,NO-OBS,0,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,9,9,0,1,0,0,1,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1,0,0,0,0,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Pangnirtung,C-044,CMC,6,,4,NO-OBS,999,NO-OBS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,1,0,0,1,1,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Frobisher Bay,C-051,CMC,5,,4,NO-OBS,999,NO-OBS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Big Island - Baffin,H-003,CMC,5,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Cumberland Sound,H-016,CMC,6,,0,NO-OBS,999,NO-OBS,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,West Foxe Island,H-017,CMC,5,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,1,0,2,1,1,0,0,0,0,0,0,0,9,9,0,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Pangnirtung,H-048,CMC,5,,2,NO-OBS,999,NO-OBS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,0,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Baffin,Pangnirtung,H-052,CMC,5,,2,NO-OBS,999,NO-OBS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,9,9,0,0,1,1,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,West coast Hudsons Bay,C-003,CMC,5,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,West coast Hudsons Bay,C-066,CMC,1,,2,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Ennadai Lake,C-306,CMC,5,,0,NO-OBS,999,NO-OBS,0,0,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,9,9,0,9,9,0,9,0,1,0,1,1,9,0,0,0,0,0,0,2,0,0,2,2,9,9,9,9,9,9,9,9,9,9,0,0,0,1,0,0,0,0,0,0,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Ennadai Lake,C-307,CMC,3,,0,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Churchill Manitoba,C-311,CMC,5,,0,NO-OBS,999,NO-OBS,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,1,9,9,0,0,0,0,9,9,9,9,9,9,1,1,9,0,9,0,9,0,9,1,9,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Victory Lake,C-313,CMC,4,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,2,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Churchill Manitoba,C-315,CMC,6,,0,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Oftedal Lake,C-316,CMC,4,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Oftedal Lake,C-317,CMC,6,,0,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,9,9,0,0,0,0,0,0,1,1,0,9,9,9,0,0,0,1,1,1,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Oftedal Lake,C-319,CMC,6,,4,NO-OBS,999,NO-OBS,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,9,1,0,0,0,0,9,9,9,1,0,0,0,9,1,0,0,0,0,0,9,0,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Oftedal Lake,C-323,CMC,4,,0,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Oftedal Lake,C-324,CMC,5,,0,NO-OBS,999,NO-OBS,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Oftedal Lake,C-327,CMC,3,,2,NO-OBS,999,NO-OBS,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,Ennadai Lake,C-328,CMC,6,,0,NO-OBS,999,NO-OBS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9,9,9,9,0,0,1,9,0,0,0,0,0,0,9,9,9,1,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,West coast Hudsons Bay,C-713,CMC,1,,2,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,0,1,0,0,0,0,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Caribou,West coast Hudsons Bay,C-714,CMC,0,,2,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,2,9,9,0,0,0,0,0,0,1,1,0,1,9,9,0,0,0,0,0,0,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Lady Franklin Point,C-309,CMC,6,,4,NO-OBS,999,NO-OBS,0,9,9,9,9,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,9,9,1,9,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Collinson Point,F-033A,CMC,5,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,9,9,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,9,9,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Collinson Point,F-033B,CMC,6,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,3,2,1,0,0,9,0,0,0,9,9,1,1,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Collinson Point,F-033C,CMC,6,,0,NO-OBS,999,NO-OBS,0,0,0,0,9,0,0,1,0,0,1,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,9,9,1,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Collinson Point,F-033D,CMC,5,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Cape Williams,H-004&8,CMC,6,,0,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Cape Williams,H-005&7,CMC,6,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Cape Williams,H-006&9,CMC,4,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,9,9,9,9,9,9,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Read Island,H-010,CMC,6,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,1,1,1,1,0,9,9,9,9,0,1,9,9,9,9,0,0,0,0,0,0,1,1,9,0,9,9,9,9,9,9,0,0,9,0,0,0,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Ferguson Lake,H-042,CMC,5,,0,NO-OBS,999,NO-OBS,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,1,0,9,9,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Ferguson Lake,H-043,CMC,6,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1,1,0,0,0,1,9,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,IP,Copper,Ferguson Lake,H-046,CMC,3,,2,NO-OBS,999,NO-OBS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,9,9,9,9,1,1,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,TH,Hudsons Bay,Silumiut,C-340,CMC,6,,4,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,1,1,1,0,1,1,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0,9,9,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,TH,Hudsons Bay,Silumiut,C-341,CMC,6,,4,NO-OBS,999,NO-OBS,0,0,0,9,9,0,0,1,0,0,0,0,0,0,1,0,0,9,9,0,0,0,0,0,0,9,0,1,1,1,1,9,9,1,1,0,0,0,0,1,1,9,9,0,0,9,0,9,9,9,1,0,9,9,9,0,0,1,1,0,0,0,1,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,TH,Hudsons Bay,Silumiut,C-342,CMC,5,,4,NO-OBS,999,NO-OBS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,0,0,0,0,9,9,9,9
ARCTIC4Rv3.csv,NA,AR,CAR,TH,Hudsons Bay,Silumiut,C-343,CMC,5,,0,NO-OBS,999,NO-OBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,0,0,0,9,9,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9
